,additional_info,address,latitude,longitude,name,phone_number,type,url
3318,Yelp Rating: 1.5 Reviews: 53,811 N Harlem Ave,41.8945709,-87.8051251,Red Cab,17088481010,Transport,https://www.yelp.com/biz/red-cab-oak-park?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3319,Yelp Rating: 4.5 Reviews: 53,8301 S Stony Island Ave,41.7440799,-87.58499,That's A Burger,17737216777,Restaurants,https://www.yelp.com/biz/thats-a-burger-chicago-3?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3320,Yelp Rating: 4.0 Reviews: 48,8440 S Stony Island Ave,41.74111,-87.58606999999999,Stony Sub,17739784000,Restaurants,https://www.yelp.com/biz/stony-sub-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3321,Yelp Rating: 3.5 Reviews: 21,8114 S Stony Island Ave,41.74747824668879,-87.5859220325947,Stony's Palace Cafe,17739784535,Restaurants,https://www.yelp.com/biz/stonys-palace-cafe-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3322,Yelp Rating: 2.0 Reviews: 62,8100 S Stony Island Ave,41.7475471496582,-87.5862655639648,Beggars Pizza,17732212500,Restaurants,https://www.yelp.com/biz/beggars-pizza-chicago-7?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3323,Yelp Rating: 3.5 Reviews: 93,8100 S Stony Island,41.747556972226704,-87.586419390213,Nita's Gumbo,17737342788,Restaurants,https://www.yelp.com/biz/nitas-gumbo-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3324,Yelp Rating: 3.5 Reviews: 9,8508 S Stony Island Ave,41.7402,-87.58609,J & J Fish,17739338906,Restaurants,https://www.yelp.com/biz/j-and-j-fish-chicago-8?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3325,Yelp Rating: 3.5 Reviews: 99,8534 S Stony Island Ave,41.739523524251204,-87.58594570804821,Taurus Flavors,17733741872,Restaurants,https://www.yelp.com/biz/taurus-flavors-chicago-4?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3326,Yelp Rating: 3.0 Reviews: 31,8554 S Stony Island Ave,41.73895,-87.58595,Jamaican Jerk Palace,17733594820,Restaurants,https://www.yelp.com/biz/jamaican-jerk-palace-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3327,Yelp Rating: 3.5 Reviews: 29,8559 S Stony Island Ave,41.7392488,-87.5850853,Hoe Toy Chop Suey,17737688557,Restaurants,https://www.yelp.com/biz/hoe-toy-chop-suey-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3328,Yelp Rating: 3.5 Reviews: 43,8601 S Stony Island,41.7386,-87.58488,"Rickette's World Famous Chicken, Fish & BBQ",17733365151,Restaurants,https://www.yelp.com/biz/rickettes-world-famous-chicken-fish-and-bbq-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3329,Yelp Rating: 2.5 Reviews: 14,8645 S Stony Island Ave,41.737478,-87.58509509999999,Wendy's,17737218867,Restaurants,https://www.yelp.com/biz/wendys-chicago-15?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3330,Yelp Rating: 3.0 Reviews: 7,7901 S South Chicago Ave,41.75131,-87.58492,Maxwell Street Grill,17737683976,Restaurants,https://www.yelp.com/biz/maxwell-street-grill-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3331,Yelp Rating: 3.5 Reviews: 26,8126 S Stony Island,41.745604356488,-87.5856706294186,Mikkey's Retro Grill Stony Island,17739022800,Food,https://www.yelp.com/biz/mikkeys-retro-grill-stony-island-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3332,Yelp Rating: 2.0 Reviews: 1,8206 S Stony Island Ave,41.7455316,-87.5859927,Island Mini Mart,17737319232,Food,https://www.yelp.com/biz/island-mini-mart-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3333,Yelp Rating: 5.0 Reviews: 2,8504 S Stony Island Ave,41.7403254657984,-87.5857832282782,Natures Way Health Food Store,17737216611,Food,https://www.yelp.com/biz/natures-way-health-food-store-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3334,Yelp Rating: 2.5 Reviews: 2,8615 S Stony Island Ave,41.73825,-87.58487,Chicagoland Ham,17737346700,Food,https://www.yelp.com/biz/chicagoland-ham-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3335,Yelp Rating: 1.0 Reviews: 1,1616 E 87Th St,41.737044899999994,-87.5842699,Walgreens,17739787174,Food,https://www.yelp.com/biz/walgreens-chicago-184?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3336,Yelp Rating: 2.5 Reviews: 9,1543 E 87th St,41.736691,-87.586515,Pete's Produce,17733749732,Food,https://www.yelp.com/biz/petes-produce-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3337,Yelp Rating: 2.5 Reviews: 8,1443 E 87th St,41.7365730333258,-87.5888174772262,McDonald's,17732212541,Food,https://www.yelp.com/biz/mcdonalds-chicago-191?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3338,Yelp Rating: 1.5 Reviews: 14,8753 S Stony Island Ave,41.735633299999996,-87.5849949,Dunkin' Donuts,17733752426,Food,https://www.yelp.com/biz/dunkin-donuts-chicago-75?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3339,Yelp Rating: 4.5 Reviews: 29,8810 S Stony Island Ave,41.7348124,-87.5857745,Kenwood Liquors,17733740512,Food,https://www.yelp.com/biz/kenwood-liquors-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3340,Yelp Rating: 5.0 Reviews: 1,8325 S Stony Island Ave,41.7434558,-87.5852151,Watson C E DDS,17737683100,Health,https://www.yelp.com/biz/watson-c-e-dds-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3341,Yelp Rating: 4.5 Reviews: 7,8544 S Stony Island Ave,41.7392158508301,-87.5860748291016,Chatham Dental Gallery,17732210800,Health,https://www.yelp.com/biz/chatham-dental-gallery-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3342,Yelp Rating: 3.5 Reviews: 3,1516 E 87th St,41.737140000000004,-87.58707,"David Gerst, DPM",17733757106,Health,https://www.yelp.com/biz/david-gerst-dpm-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3343,Yelp Rating: 1.0 Reviews: 2,1500 E 87th St,41.737139899999995,-87.58763990000001,Avalon Dental Clinic,17737211333,Health,https://www.yelp.com/biz/avalon-dental-clinic-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3344,Yelp Rating: 1.0 Reviews: 1,1706 E 87th St,41.737171999999994,-87.582414,Dr Jondelle B Jenkins & Associates,17736242660,Health,https://www.yelp.com/biz/dr-jondelle-b-jenkins-and-associates-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3345,Yelp Rating: 4.5 Reviews: 4,1706 E 87th St,41.73722,-87.5824,"Jondelle B Jenkins, DPM",17733745300,Health,https://www.yelp.com/biz/jondelle-b-jenkins-dpm-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3346,Yelp Rating: 4.0 Reviews: 2,1401 E 87th St,41.736588,-87.59037,Eye Care Building,17737218787,Health,https://www.yelp.com/biz/eye-care-building-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3347,Yelp Rating: 1.0 Reviews: 2,1750 E 87th,41.7370871784982,-87.5808254668648,IntegraCare Clinic,17739339300,Health,https://www.yelp.com/biz/integracare-clinic-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3348,Yelp Rating: 4.0 Reviews: 6,1335 East 87th St,41.736557,-87.591441,Braces by Barnes,17737341500,Health,https://www.yelp.com/biz/braces-by-barnes-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3349,Yelp Rating: 1.0 Reviews: 1,8327 S Chicago Ave,41.74405,-87.57413000000001,Maximum Hospice & Palliative Care,13123790096,Health,https://www.yelp.com/biz/maximum-hospice-and-palliative-care-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3350,Yelp Rating: 1.5 Reviews: 14,8751 S Greenwood Ave,41.7351036071777,-87.5958480834961,Omega Airport Shuttle,17737346688,Transport,https://www.yelp.com/biz/omega-airport-shuttle-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3351,Yelp Rating: 2.0 Reviews: 4,8027 S Ingleside Ave,41.74868,-87.60110999999999,Livery Taxi Cab Service,17732997875,Transport,https://www.yelp.com/biz/livery-taxi-cab-service-chicago-6?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3352,Yelp Rating: 5.0 Reviews: 1,7800 S Chappel Ave,41.753288269043004,-87.5751495361328,Tag Team Limousine,17733747572,Transport,https://www.yelp.com/biz/tag-team-limousine-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3353,Yelp Rating: 3.0 Reviews: 4,8801 S Greenwood Ave,41.73455,-87.59685,Scr Medical Transportation Service,17737687000,Transport,https://www.yelp.com/biz/scr-medical-transportation-service-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3354,Yelp Rating: 3.0 Reviews: 2,8046 S Cottage Grove Ave,41.748103799999996,-87.6054848,Gogo Charters - Chicago,13125463925,Transport,https://www.yelp.com/biz/gogo-charters-chicago-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3355,Yelp Rating: 3.5 Reviews: 3,9330 S Constance Ave,41.7247467041016,-87.57937622070308,Am Bus Company,17737349466,Transport,https://www.yelp.com/biz/am-bus-company-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3356,Yelp Rating: 1.0 Reviews: 3,7210 S Euclid Ave,41.76397,-87.57845,Jones Ideal Limousine,17732415466,Transport,https://www.yelp.com/biz/jones-ideal-limousine-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3357,Yelp Rating: 3.0 Reviews: 9,3333 W Belmont Ave,41.939165100000004,-87.71147909999999,Subway,17734788382,Restaurants,https://www.yelp.com/biz/subway-chicago-280?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3358,Yelp Rating: 3.5 Reviews: 98,3337 W Belmont Ave,41.939165100000004,-87.7115183,Eat First,17735887071,Restaurants,https://www.yelp.com/biz/eat-first-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3359,Yelp Rating: 2.5 Reviews: 77,3326 W Belmont Ave,41.9394430275816,-87.7118772563097,Buffet Castle,17732676688,Restaurants,https://www.yelp.com/biz/buffet-castle-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3360,Yelp Rating: 3.0 Reviews: 29,3401 W Belmont Ave,41.9390144348145,-87.71265411376949,Mic Duck's Drive In,17734636866,Restaurants,https://www.yelp.com/biz/mic-ducks-drive-in-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3361,Yelp Rating: 4.0 Reviews: 129,3407 W Belmont Ave,41.939085999999996,-87.712888,Belmont Snack Shop,17732936100,Restaurants,https://www.yelp.com/biz/belmont-snack-shop-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3362,Yelp Rating: 3.0 Reviews: 25,3220 N Kimball Ave,41.939955,-87.71262490000001,Sam's Chicken and Ribs,17732936832,Restaurants,https://www.yelp.com/biz/sams-chicken-and-ribs-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3363,Yelp Rating: 3.0 Reviews: 1,3610 W Belmont Ave,41.93947,-87.7179699,Alcala Restaurant,17738661848,Restaurants,https://www.yelp.com/biz/alcala-restaurant-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3364,Yelp Rating: 4.5 Reviews: 128,3610 W Belmont Ave,41.939289,-87.717996,Taqueria Mazamitla,17732672667,Restaurants,https://www.yelp.com/biz/taqueria-mazamitla-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3365,Yelp Rating: 4.0 Reviews: 345,2919 N Milwaukee Ave,41.934495,-87.71571,Tacos Tequilas,17732789901,Restaurants,https://www.yelp.com/biz/tacos-tequilas-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3366,Yelp Rating: 4.5 Reviews: 86,2889 N Milwaukee Ave,41.93399,-87.71491999999999,Moonlight Vulture,17736988842,Restaurants,https://www.yelp.com/biz/moonlight-vulture-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3367,Yelp Rating: 2.5 Reviews: 2,2901 N Kedzie Ave,41.9339828491211,-87.7071304321289,La Capirucha,17738662483,Restaurants,https://www.yelp.com/biz/la-capirucha-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3368,Yelp Rating: 4.0 Reviews: 137,2901 N Kedzie Ave,41.93398,-87.70711999999999,La Cocina,17735885799,Restaurants,https://www.yelp.com/biz/la-cocina-chicago-7?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3369,Yelp Rating: 4.5 Reviews: 31,3320 W Belmont Ave,41.939888000488295,-87.7113265991211,Aldi,16308798100,Food,https://www.yelp.com/biz/aldi-chicago-15?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3370,Yelp Rating: 2.5 Reviews: 17,3214 N Kimball Ave,41.93978,-87.71289,Dunkin' Donuts,17734782828,Food,https://www.yelp.com/biz/dunkin-donuts-chicago-22?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3371,Yelp Rating: 3.5 Reviews: 7,3214 N Kimball Ave,41.93978,-87.71289,World Wide Liquor & Food,17736810603,Food,https://www.yelp.com/biz/world-wide-liquor-and-food-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3372,Yelp Rating: 3.0 Reviews: 3,3424 W Belmont Ave,41.9394049,-87.7132199,Walgreens,17732672328,Food,https://www.yelp.com/biz/walgreens-chicago-198?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3373,Yelp Rating: 4.0 Reviews: 519,3333 N Kimball Ave,41.94181,-87.71197,Joong Boo Market,17734785566,Food,https://www.yelp.com/biz/joong-boo-market-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3374,Yelp Rating: 4.0 Reviews: 11,3001 N Kedzie Ave,41.93584,-87.70718000000001,Carniceria Ruiz,17734780899,Food,https://www.yelp.com/biz/carniceria-ruiz-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3375,Yelp Rating: 4.5 Reviews: 254,3340 N Kedzie Ave,41.942143,-87.70768000000001,Revolution Brewing - Kedzie Brewery,17735882267,Food,https://www.yelp.com/biz/revolution-brewing-kedzie-brewery-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3376,Yelp Rating: 4.5 Reviews: 14,3407 N Kimball Ave,41.9432105,-87.7123877,Chicago Candy & Nut,17734637600,Food,https://www.yelp.com/biz/chicago-candy-and-nut-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3377,Yelp Rating: 2.5 Reviews: 3,3600 W Belmont,41.939586486775106,-87.7178382,7-Eleven,17735393110,Food,https://www.yelp.com/biz/7-eleven-chicago-130?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3378,Yelp Rating: 4.5 Reviews: 32,3624 W Belmont Ave,41.93947,-87.71842,Los Potrillos,17732672033,Food,https://www.yelp.com/biz/los-potrillos-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3379,Yelp Rating: 3.5 Reviews: 723,2853 N Kedzie Ave,41.933595000000004,-87.707188,JAM,17732926011,Food,https://www.yelp.com/biz/jam-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3380,Yelp Rating: 5.0 Reviews: 4,3020 N Kimball Ave,41.9370078383999,-87.7124905785706,Tricia Partlow Therapies,17733227291,Health,https://www.yelp.com/biz/tricia-partlow-therapies-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3381,Yelp Rating: 5.0 Reviews: 8,3020 N Kimball Ave,41.9363977,-87.71251540000002,Garrett Hypnosis & Wellness Center,17733956100,Health,https://www.yelp.com/biz/garrett-hypnosis-and-wellness-center-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3382,Yelp Rating: 4.5 Reviews: 11,3020 N Kimball Ave,41.936338,-87.7125149,Lili Betancourt,17733291105,Health,https://www.yelp.com/biz/lili-betancourt-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3383,Yelp Rating: 5.0 Reviews: 3,3020 N Kimball Ave,41.9363136,-87.71251679999999,Aneta M. Barton Hypnosis,17739884641,Health,https://www.yelp.com/biz/aneta-m-barton-hypnosis-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3384,Yelp Rating: 5.0 Reviews: 2,3020 N Kimball Ave,41.936367617860206,-87.7124404473538,ReRoot Health & Wellness,16306750794,Health,https://www.yelp.com/biz/reroot-health-and-wellness-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3385,Yelp Rating: 4.5 Reviews: 43,3110 W Belmont Ave,41.939637,-87.705878,Belmont Eye Care,13126262376,Health,https://www.yelp.com/biz/belmont-eye-care-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3386,Yelp Rating: 5.0 Reviews: 1,3052 W Belmont Ave,41.939611,-87.704741,Ignatia House,17736044644,Health,https://www.yelp.com/biz/ignatia-house-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3387,Yelp Rating: 3.5 Reviews: 12,3600 W Belmont Ave,41.939483642578104,-87.7177276611328,Dental Town,17734338300,Health,https://www.yelp.com/biz/dental-town-chicago?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
3388,Yelp Rating: 5.0 Reviews: 4,2835 N Kimball Ave,41.9330108,-87.7121306,"Morris I Kaplan, DDS",17732270221,Health,https://www.yelp.com/biz/morris-i-kaplan-dds-chicago-2?adjust_creative=_9bUF62lB7SS1867wxZM_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_9bUF62lB7SS1867wxZM_Q
